TimePosition;/PhysicalSystem/validTime/TimeInstant/timePosition;.
SecurityConstraints;/PhysicalSystem/securityConstraints;.
LegalConstraints;/PhysicalSystem/legalConstraints;.
MD_LegalConstraints;/PhysicalSystem/legalConstraints/MD_LegalConstraints;.
UseLimitation;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation;.
LocalisedCharacterString;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/LocalisedCharacterString;.
LanguageCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/LanguageCode;.
Country;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/Country;.
MD_TopicCategoryCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_TopicCategoryCode;.
MD_CharacterSetCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_CharacterSetCode;.
MD_SpatialRepresentationTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_SpatialRepresentationTypeCode;.
MD_ProgressCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_ProgressCode;.
MD_KeywordTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_KeywordTypeCode;.
DS_AssociationTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/DS_AssociationTypeCode;.
DS_InitiativeTypeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/DS_InitiativeTypeCode;.
MD_MaintenanceFrequencyCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_MaintenanceFrequencyCode;.
MD_ScopeCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/MD_ScopeCode;.
CI_RoleCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/CI_RoleCode;.
CI_PresentationFormCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/CI_PresentationFormCode;.
CI_OnLineFunctionCode;/PhysicalSystem/legalConstraints/MD_LegalConstraints/useLimitation/CI_OnLineFunctionCode;.
